prceNticeNo,nticeDt,bsnsDivCd,bsnsDivNm,prdctClsfcNo,prdctIdntNo,invstDeptNm,invstDeptTelNo,invstOfclNm,prdctClsfcNoNm,krnPrdctNm,unit,prce,cntrctCorpNm,cntrctCorpTelNo,splyJrsdctRgnNm,etcCntnts,mtrlcst,lbrcst,gnrlexpns,prodctFld,vatYnNm,prceDiv,dlvryCndtnNm,distbStep,payCndtn,treekndNo,specThtLen,specWtrtbBtLen,specWtrtbLen,specBhtDmLen,specRootDmLen
R24CW21377130,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,20175462,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, H. CROSS, W150×100H×2.3t",m,48269,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377120,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,20175459,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, H. TEE, W600×100H×2.3t",m,95062,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377112,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,20175456,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, H. TEE, W200×100H×2.3t",m,44951,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377104,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24179116,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, V. ELBOW, W800×100H×2.3t",m,68115,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377098,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24179114,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, V. ELBOW, W500×100H×2.3t",m,39365,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377090,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,20175448,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, V. ELBOW, W150×100H×2.3t",m,15095,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377084,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24179110,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, H. ELBOW, W800×100H×2.3t",m,68115,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377074,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,20175443,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, H. ELBOW, W300×100H×2.3t",m,25524,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377076,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24179099,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, H. ELBOW, W400×100H×2.3t",m,31836,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377100,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,20175452,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, V. ELBOW, W600×100H×2.3t",m,48279,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377092,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,20175449,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, V. ELBOW, W200×100H×2.3t",m,18097,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377072,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,20175442,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, H. ELBOW, W200×100H×2.3t",m,18097,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377106,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,20175454,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, V. ELBOW, W900×100H×2.3t",m,79845,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377096,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24179113,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, V. ELBOW, W400×100H×2.3t",m,31836,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377350,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690954,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W500×150H",m,3824,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377336,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690947,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W300×100H",m,2161,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377328,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690943,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W500×75H",m,3351,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377326,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690942,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W400×75H",m,2322,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377318,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690938,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W600×60H",m,3320,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377362,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690960,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. ELBOW, W500×60H",m,26078,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377360,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690959,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. ELBOW, W400×60H",m,21497,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377340,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690949,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W500×100H",m,3498,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377348,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690953,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W400×150H",m,2899,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377346,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690952,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W300×150H",m,2416,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377342,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690950,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W600×100H",m,3835,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377332,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690945,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W150×100H",m,1849,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377308,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690933,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W150×60H",m,1449,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377358,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690958,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. ELBOW, W300×60H",m,18156,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377344,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690951,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W200×150H",m,2101,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377364,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690961,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. ELBOW, W600×60H",m,33674,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377356,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690957,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. ELBOW, W200×60H",m,14993,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377338,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690948,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W400×100H",m,2668,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377330,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690944,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W600×75H",m,3656,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377314,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690936,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W400×60H",m,2027,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377298,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690928,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, COVER, W200×1.2t",m,6188,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377352,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690955,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W600×150H",m,4749,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377324,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690941,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W300×75H",m,1996,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377354,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690956,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. ELBOW, W150×60H",m,12461,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377334,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690946,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W200×100H",m,1996,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377322,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690940,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W200×75H",m,1975,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377320,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690939,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W150×75H",m,1891,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377316,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690937,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W500×60H",m,2910,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377312,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690935,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W300×60H",m,1849,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377310,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690934,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, JOINER SET, W200×60H",m,1544,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377304,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690931,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, COVER, W500×1.2t",m,15865,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377302,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690930,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, COVER, W400×1.2t",m,13249,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377300,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690929,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, COVER, W300×1.2t",m,8500,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377296,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24690927,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, COVER, W150×1.2t",m,4255,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377530,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24691044,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. CROSS, W300×150H",m,31342,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377526,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24691042,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. CROSS, W600×100H",m,44213,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377520,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24691039,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. CROSS, W300×100H",m,27580,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377498,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24691028,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. CROSS, W400×60H",m,31342,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377514,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24691036,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. CROSS, W600×75H",m,45526,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377506,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24691032,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. CROSS, W200×75H",m,22043,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377510,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24691034,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. CROSS, W400×75H",m,33979,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377528,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24691043,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. CROSS, W200×150H",m,25847,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377524,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24691041,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. CROSS, W500×100H",m,40231,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377516,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24691037,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. CROSS, W150×100H",m,20751,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377504,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24691031,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. CROSS, W150×75H",m,19543,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377518,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24691038,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. CROSS, W200×100H",m,23262,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377512,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24691035,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. CROSS, W500×75H",m,38571,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377502,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24691030,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. CROSS, W600×60H",m,43341,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377534,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24691046,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. CROSS, W500×150H",m,45673,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377532,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24691045,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. CROSS, W400×150H",m,37280,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377522,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24691040,건축설비과,042-724-7588,조승훈,하이텍케이블트레이부속품,"케이블트레이부속품, Hi-Tec, 분체도장, H. CROSS, W400×100H",m,32834,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21376978,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,20175173,건축설비과,042-724-7588,조승훈,케이블트레이부속품,"케이블트레이부속품, AL Ver. cross, 300×70×t2.0mm",개,53760,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21376976,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,20175171,건축설비과,042-724-7588,조승훈,케이블트레이부속품,"케이블트레이부속품, AL Ver. cross, 200×70×t2.0mm",개,46870,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377186,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24179146,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, V. ELBOW, W900×100H×2.3t COVER",개,63346,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377146,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,20175468,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, H. CROSS, W900×100H×2.3t",m,177529,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377140,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,20175466,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, H. CROSS, W600×100H×2.3t",m,120038,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377080,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,20175445,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, H. ELBOW, W600×100H×2.3t",m,48279,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377182,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24179144,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, V. ELBOW, W700×100H×2.3t COVER",개,43798,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377142,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24179125,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, H. CROSS, W700×100H×2.3t",m,139455,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377128,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24179122,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, H. TEE, W1000×100H×2.3t ",m,162480,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377110,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,20175455,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, H. TEE, W150×100H×2.3t ",m,38324,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377190,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24179148,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, H. TEE, W150×100H×2.3t COVER",개,24548,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377188,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24179147,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, V. ELBOW, W1000×100H×2.3t COVER",개,72948,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377184,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24179145,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, V. ELBOW, W800×100H×2.3t COVER",개,50826,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377178,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24179142,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, V. ELBOW, W500×100H×2.3t COVER",개,27904,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377134,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,20175464,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, H. CROSS, W300×100H×2.3t",m,73292,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377114,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,20175457,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, H. TEE, W300×100H×2.3t ",m,56617,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377102,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,24179115,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, V. ELBOW, W700×100H×2.3t",m,57862,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377070,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",39131705,20175441,건축설비과,042-724-7588,조승훈,덕트형케이블트레이부속품,"케이블트레이부속품, 덕트형, ST, H. ELBOW, W150×100H×2.3t",m,15095,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
